,id,Probability
8206,24314,0.18414173
8207,24315,0.20077741
8208,24316,0.26866114
8209,24317,0.22272423
8210,24318,0.20214844
8211,24319,0.2021763
8212,24320,0.19827312
8213,24321,0.28208098
8214,24322,0.22045133
8215,24323,0.21857664
8216,24324,0.15452653
8217,24325,0.22809449
8218,24326,0.18963736
8219,24327,0.2817732
8220,24328,0.1979363
8221,24329,0.18352285
8222,24330,0.17325813
8223,24331,0.22209951
8224,24332,0.29078147
8225,24333,0.19303167
8226,24334,0.2223742
8227,24335,0.28334832
8228,24336,0.22796014
8229,24337,0.2130503
8230,24338,0.18297052
8231,24339,0.28334832
8232,24340,0.18784705
8233,24341,0.2960129
8234,24342,0.26248002
8235,24343,0.1825226
8236,24344,0.1775431
8237,24345,0.23655275
8238,24346,0.24503747
8239,24347,0.2520162
8240,24348,0.20675296
8241,24349,0.18938789
8242,24350,0.28515083
8243,24351,0.233655
8244,24352,0.17055431
8245,24353,0.28968745
8246,24354,0.2223742
8247,24355,0.19598359
8248,24356,0.23655275
8249,24357,0.17412478
8250,24358,0.14529008
8251,24359,0.16773477
8252,24360,0.2796389
8253,24361,0.27527303
8254,24362,0.2949189
8255,24363,0.1961073
8256,24364,0.17953825
8257,24365,0.18262506
8258,24366,0.22291619
8259,24367,0.29880196
8260,24368,0.16012695
8261,24369,0.30558032
8262,24370,0.2811466
8263,24371,0.1686703
8264,24372,0.29022944
8265,24373,0.33561504
8266,24374,0.1993486
8267,24375,0.18114406
8268,24376,0.16457698
8269,24377,0.21845624
8270,24378,0.2535771
8271,24379,0.25556555
8272,24380,0.21282211
8273,24381,0.20409322
8274,24382,0.20336533
8275,24383,0.22238904
8276,24384,0.28271264
8277,24385,0.17480013
8278,24386,0.16551962
8279,24387,0.2834092
8280,24388,0.25075504
8281,24389,0.28286722
8282,24390,0.1647658
8283,24391,0.15977749
8284,24392,0.17596442
8285,24393,0.16287613
8286,24394,0.20795277
8287,24395,0.22401023
8288,24396,0.18300954
8289,24397,0.29022944
8290,24398,0.23291269
8291,24399,0.16728747
8292,24400,0.19803452
8293,24401,0.2003909
8294,24402,0.19340119
8295,24403,0.22789475
8296,24404,0.23135689
8297,24405,0.20647725
8298,24406,0.1800175
8299,24407,0.14915982
8300,24408,0.28758454
8301,24409,0.22401023
8302,24410,0.28018087
8303,24411,0.2823152
8304,24412,0.19118121
8305,24413,0.20184836
8306,24414,0.16962194
8307,24415,0.1791232
8308,24416,0.199272
8309,24417,0.2361533
8310,24418,0.23064381
8311,24419,0.19912857
8312,24420,0.21603507
8313,24421,0.22408509
8314,24422,0.21531054
8315,24423,0.20751363
8316,24424,0.22401023
8317,24425,0.28477958
8318,24426,0.1976878
8319,24427,0.2823152
8320,24428,0.2223742
8321,24429,0.17297658
8322,24430,0.14529008
8323,24431,0.23054856
8324,24432,0.20557305
8325,24433,0.2123461
8326,24434,0.31982186
8327,24435,0.14566976
8328,24436,0.22892332
8329,24437,0.17749321
8330,24438,0.28808287
8331,24439,0.20083946
8332,24440,0.22238904
8333,24441,0.2706542
8334,24442,0.22977856
8335,24443,0.19194081
8336,24444,0.23655275
8337,24445,0.20352152
8338,24446,0.19813988
8339,24447,0.23561132
8340,24448,0.2002666
8341,24449,0.29022944
8342,24450,0.22238904
8343,24451,0.19204548
8344,24452,0.18985784
8345,24453,0.1952303
8346,24454,0.17747125
8347,24455,0.1756239
8348,24456,0.2236329
8349,24457,0.28286722
8350,24458,0.20577201
8351,24459,0.29962996
8352,24460,0.14015684
8353,24461,0.19259426
8354,24462,0.29939187
8355,24463,0.2021763
8356,24464,0.27152538
8357,24465,0.2796389
8358,24466,0.21247473
8359,24467,0.21101695
8360,24468,0.24747577
8361,24469,0.3250972
8362,24470,0.23695788
8363,24471,0.15335637
8364,24472,0.28334832
8365,24473,0.18187013
8366,24474,0.15173456
8367,24475,0.15649876
8368,24476,0.20892972
8369,24477,0.27704614
8370,24478,0.1900689
8371,24479,0.14892566
8372,24480,0.23561132
8373,24481,0.18814242
8374,24482,0.23088425
8375,24483,0.17799982
8376,24484,0.20537314
8377,24485,0.29918665
8378,24486,0.21975583
8379,24487,0.20447901
8380,24488,0.20355925
8381,24489,0.22986537
8382,24490,0.22880173
8383,24491,0.23655275
8384,24492,0.23088425
8385,24493,0.22401023
8386,24494,0.25456887
8387,24495,0.19888937
8388,24496,0.23152485
8389,24497,0.19686046
8390,24498,0.19570637
8391,24499,0.17576036
8392,24500,0.16888824
8393,24501,0.1644947
8394,24502,0.2121982
8395,24503,0.2206755
8396,24504,0.21178067
8397,24505,0.16457674
8398,24506,0.18301621
8399,24507,0.3396071
8400,24508,0.20712966
8401,24509,0.2817732
8402,24510,0.21445942
8403,24511,0.20751363
8404,24512,0.1630291
8405,24513,0.22429433
8406,24514,0.21413618
8407,24515,0.23732221
8408,24516,0.15577376
8409,24517,0.19817924
8410,24518,0.1496996
8411,24519,0.14734048
8412,24520,0.24433681
8413,24521,0.15547866
8414,24522,0.28018087
8415,24523,0.15230161
8416,24524,0.28758454
8417,24525,0.23810542
8418,24526,0.17997822
8419,24527,0.26964235
8420,24528,0.21766075
8421,24529,0.23220176
8422,24530,0.17400178
8423,24531,0.15418324
8424,24532,0.22408509
8425,24533,0.20365357
8426,24534,0.22565287
8427,24535,0.24965397
8428,24536,0.2817732
8429,24537,0.2138784
8430,24538,0.21277222
8431,24539,0.14791074
8432,24540,0.17451137
8433,24541,0.17221582
8434,24542,0.20075431
8435,24543,0.25125307
8436,24544,0.20050284
8437,24545,0.28968745
8438,24546,0.23077518
8439,24547,0.1765675
8440,24548,0.36653805
8441,24549,0.1859672
8442,24550,0.19975194
8443,24551,0.28609234
8444,24552,0.28005254
8445,24553,0.20447901
8446,24554,0.3190148
8447,24555,0.19806662
8448,24556,0.21667746
8449,24557,0.2085675
8450,24558,0.23112771
8451,24559,0.16469353
8452,24560,0.21413618
8453,24561,0.25041133
8454,24562,0.23088425
8455,24563,0.2105116
8456,24564,0.19478974
8457,24565,0.21055484
8458,24566,0.23655275
8459,24567,0.19508287
8460,24568,0.14656839
8461,24569,0.28459877
8462,24570,0.21655867
8463,24571,0.21578729
8464,24572,0.2072866
8465,24573,0.1907314
8466,24574,0.24707294
8467,24575,0.28698885
8468,24576,0.21031857
8469,24577,0.19822219
8470,24578,0.2089335
8471,24579,0.40799773
8472,24580,0.19204548
8473,24581,0.161221
8474,24582,0.20364651
8475,24583,0.28073293
8476,24584,0.1905199
8477,24585,0.1902946
8478,24586,0.17492217
8479,24587,0.22977856
8480,24588,0.19586581
8481,24589,0.1968025
8482,24590,0.15958497
8483,24591,0.2467247
8484,24592,0.15626219
8485,24593,0.19931623
8486,24594,0.4532394
8487,24595,0.17894459
8488,24596,0.17392927
8489,24597,0.28596437
8490,24598,0.23640582
8491,24599,0.2812749
8492,24600,0.19974032
8493,24601,0.22202334
8494,24602,0.24250889
8495,24603,0.16397858
8496,24604,0.21947613
8497,24605,0.15540472
8498,24606,0.20661321
8499,24607,0.2059977
8500,24608,0.22076961
8501,24609,0.19189179
8502,24610,0.18312043
8503,24611,0.17378023
8504,24612,0.2458244
8505,24613,0.19521612
8506,24614,0.2455756
8507,24615,0.19272256
8508,24616,0.23032057
8509,24617,0.1961073
8510,24618,0.2889871
8511,24619,0.24503747
8512,24620,0.14928722
8513,24621,0.2921389
8514,24622,0.2223742
8515,24623,0.19813988
8516,24624,0.20715067
8517,24625,0.2823152
8518,24626,0.13836536
8519,24627,0.23959741
8520,24628,0.15307409
8521,24629,0.20755452
8522,24630,0.24370715
8523,24631,0.18599686
8524,24632,0.16458884
8525,24633,0.19268733
8526,24634,0.16690227
8527,24635,0.19704583
8528,24636,0.162067
8529,24637,0.29139835
8530,24638,0.24795014
8531,24639,0.1486463
8532,24640,0.16862532
8533,24641,0.20143962
8534,24642,0.28968745
8535,24643,0.21251142
8536,24644,0.2467247
8537,24645,0.21287471
8538,24646,0.28605443
8539,24647,0.28073293
8540,24648,0.25065416
8541,24649,0.29139835
8542,24650,0.18813112
8543,24651,0.2149019
8544,24652,0.23732221
8545,24653,0.16353926
8546,24654,0.277716
8547,24655,0.28698885
8548,24656,0.18704838
8549,24657,0.17966518
8550,24658,0.20346513
8551,24659,0.20860767
8552,24660,0.29461777
8553,24661,0.3112528
8554,24662,0.1463694
8555,24663,0.2849604
8556,24664,0.19934535
8557,24665,0.2940758
8558,24666,0.30333856
8559,24667,0.21162835
8560,24668,0.29689717
8561,24669,0.18804803
8562,24670,0.18767697
8563,24671,0.23622817
8564,24672,0.2468713
8565,24673,0.17821854
8566,24674,0.2038891
8567,24675,0.22382304
8568,24676,0.23561132
8569,24677,0.23088425
8570,24678,0.21219063
8571,24679,0.20472336
8572,24680,0.28532156
8573,24681,0.1734424
8574,24682,0.28968745
8575,24683,0.16789559
8576,24684,0.28968745
8577,24685,0.22238904
8578,24686,0.1754323
8579,24687,0.20351556
8580,24688,0.18194228
8581,24689,0.29022944
8582,24690,0.25261235
8583,24691,0.17857307
8584,24692,0.14147925
8585,24693,0.20914078
8586,24694,0.18586862
8587,24695,0.21921384
8588,24696,0.2369416
8589,24697,0.16689521
8590,24698,0.3518191
8591,24699,0.28968745
8592,24700,0.28968745
8593,24701,0.21684492
8594,24702,0.20861426
8595,24703,0.26772237
8596,24704,0.2315641
8597,24705,0.1925079
8598,24706,0.28659642
8599,24707,0.2458244
8600,24708,0.27656066
8601,24709,0.2078259
8602,24710,0.2389771
8603,24711,0.23135847
8604,24712,0.29022944
8605,24713,0.2317878
8606,24714,0.24117795
8607,24715,0.22706115
8608,24716,0.2974863
8609,24717,0.2149834
8610,24718,0.19203621
8611,24719,0.18993539
8612,24720,0.23655275
8613,24721,0.28968745
8614,24722,0.20108226
8615,24723,0.29132345
8616,24724,0.17711303
8617,24725,0.23451728
8618,24726,0.2534982
8619,24727,0.18401557
8620,24728,0.39469215
8621,24729,0.23233446
8622,24730,0.27058756
8623,24731,0.1971085
8624,24732,0.2924924
8625,24733,0.23791537
8626,24734,0.22346824
8627,24735,0.20389962
8628,24736,0.19929987
8629,24737,0.1433672
8630,24738,0.29063958
8631,24739,0.23221454
8632,24740,0.292996
8633,24741,0.16121796
8634,24742,0.19803452
8635,24743,0.18500888
8636,24744,0.16348988
8637,24745,0.30302107
8638,24746,0.23748359
8639,24747,0.17540866
8640,24748,0.23032057
8641,24749,0.18896821
8642,24750,0.18297052
8643,24751,0.3103199
8644,24752,0.3191418
8645,24753,0.18103859
8646,24754,0.16349742
8647,24755,0.17087829
8648,24756,0.15288511
8649,24757,0.20043159
8650,24758,0.2423217
8651,24759,0.23451728
8652,24760,0.19766405
8653,24761,0.16121677
8654,24762,0.18490282
8655,24763,0.3389467
8656,24764,0.20370936
8657,24765,0.20541778
8658,24766,0.18490282
8659,24767,0.2427944
8660,24768,0.15457192
8661,24769,0.19704169
8662,24770,0.18162596
8663,24771,0.20618987
8664,24772,0.20171097
8665,24773,0.2957118
8666,24774,0.29583734
8667,24775,0.28576773
8668,24776,0.19001704
8669,24777,0.30198914
8670,24778,0.1625604
8671,24779,0.15691355
8672,24780,0.28968745
8673,24781,0.22700045
8674,24782,0.20580932
8675,24783,0.27996248
8676,24784,0.2849604
8677,24785,0.25419265
8678,24786,0.2136764
8679,24787,0.31952637
8680,24788,0.1993486
8681,24789,0.22979021
8682,24790,0.23655275
8683,24791,0.2223742
8684,24792,0.28605443
8685,24793,0.15505892
8686,24794,0.19648972
8687,24795,0.15780115
8688,24796,0.2223742
8689,24797,0.23157892
8690,24798,0.28605443
8691,24799,0.2675792
8692,24800,0.19501325
8693,24801,0.2733952
8694,24802,0.29139835
8695,24803,0.19327709
8696,24804,0.2158849
8697,24805,0.18963736
8698,24806,0.2121982
8699,24807,0.29856977
8700,24808,0.23451728
8701,24809,0.23202407
8702,24810,0.4258281
8703,24811,0.20470425
8704,24812,0.22035354
8705,24813,0.28809866
8706,24814,0.17766112
8707,24815,0.22335577
8708,24816,0.14183608
8709,24817,0.229103
8710,24818,0.23584756
8711,24819,0.24188113
8712,24820,0.206996
8713,24821,0.2893206
8714,24822,0.29132345
8715,24823,0.1847834
8716,24824,0.20346689
8717,24825,0.24370715
8718,24826,0.18105891
8719,24827,0.15681583
8720,24828,0.25944835
8721,24829,0.22952473
8722,24830,0.20673186
8723,24831,0.18599686
8724,24832,0.20333159
8725,24833,0.19275585
8726,24834,0.3504558
8727,24835,0.21967557
8728,24836,0.2031107
8729,24837,0.2924712
8730,24838,0.26436663
8731,24839,0.23451728
8732,24840,0.2189635
8733,24841,0.2361533
8734,24842,0.22760564
8735,24843,0.3190148
8736,24844,0.2988879
8737,24845,0.22171977
8738,24846,0.24485347
8739,24847,0.1526944
8740,24848,0.16965368
8741,24849,0.26230985
8742,24850,0.19656223
8743,24851,0.15540472
8744,24852,0.21874118
8745,24853,0.21827811
8746,24854,0.1630291
8747,24855,0.23732221
8748,24856,0.20078427
8749,24857,0.30250484
8750,24858,0.18643093
8751,24859,0.19840756
8752,24860,0.2175866
8753,24861,0.19803452
8754,24862,0.18844429
8755,24863,0.15900823
8756,24864,0.19201586
8757,24865,0.22291619
8758,24866,0.29811233
8759,24867,0.2223742
8760,24868,0.19156757
8761,24869,0.19829014
8762,24870,0.23974761
8763,24871,0.28579575
8764,24872,0.21896333
8765,24873,0.2833414
8766,24874,0.28968745
8767,24875,0.1786558
8768,24876,0.27209097
8769,24877,0.28698885
8770,24878,0.2118673
8771,24879,0.1558195
8772,24880,0.18870297
8773,24881,0.28477958
8774,24882,0.16479635
8775,24883,0.18114406
8776,24884,0.17961946
8777,24885,0.18722683
8778,24886,0.23610404
8779,24887,0.28953916
8780,24888,0.16547623
8781,24889,0.20214844
8782,24890,0.19555596
8783,24891,0.29022944
8784,24892,0.28002724
8785,24893,0.22026077
8786,24894,0.23451728
8787,24895,0.21947613
8788,24896,0.28968745
8789,24897,0.19030502
8790,24898,0.18802941
8791,24899,0.1849266
8792,24900,0.22817814
8793,24901,0.19880661
8794,24902,0.2549917
8795,24903,0.3384048
8796,24904,0.17221582
8797,24905,0.22847253
8798,24906,0.21764714
8799,24907,0.29536742
8800,24908,0.2817732
8801,24909,0.1525062
8802,24910,0.21462256
8803,24911,0.18808845
8804,24912,0.29132345
8805,24913,0.23141462
8806,24914,0.29247648
8807,24915,0.24869671
8808,24916,0.1860202
8809,24917,0.20759797
8810,24918,0.19172794
8811,24919,0.20206839
8812,24920,0.2369416
8813,24921,0.26181477
8814,24922,0.23073068
8815,24923,0.29132345
8816,24924,0.1960628
8817,24925,0.19501325
8818,24926,0.18108082
8819,24927,0.40135038
8820,24928,0.20673186
8821,24929,0.2356757
8822,24930,0.27571917
8823,24931,0.18940848
8824,24932,0.1746918
8825,24933,0.1976878
8826,24934,0.21145397
8827,24935,0.27774364
8828,24936,0.19813988
8829,24937,0.33696845
8830,24938,0.22937337
8831,24939,0.20168066
8832,24940,0.21223027
8833,24941,0.29078147
8834,24942,0.28073293
8835,24943,0.18460545
8836,24944,0.29022944
8837,24945,0.28286722
8838,24946,0.19343004
8839,24947,0.20006356
8840,24948,0.19404688
8841,24949,0.28565538
8842,24950,0.17300522
8843,24951,0.29338998
8844,24952,0.2223742
8845,24953,0.21297446
8846,24954,0.28674817
8847,24955,0.2817732
8848,24956,0.23148945
8849,24957,0.19813988
8850,24958,0.19936034
8851,24959,0.3048614
8852,24960,0.2153273
8853,24961,0.18506676
8854,24962,0.28018087
8855,24963,0.1658538
8856,24964,0.24788305
8857,24965,0.21500579
8858,24966,0.19301102
8859,24967,0.2121982
8860,24968,0.28968745
8861,24969,0.23451728
8862,24970,0.2014055
8863,24971,0.28675193
8864,24972,0.22238904
8865,24973,0.15783504
8866,24974,0.16481149
8867,24975,0.24233621
8868,24976,0.23655275
8869,24977,0.23584756
8870,24978,0.16720536
8871,24979,0.2078259
8872,24980,0.17359775
8873,24981,0.17126954
8874,24982,0.28616154
8875,24983,0.19514704
8876,24984,0.16410175
8877,24985,0.20270556
8878,24986,0.22332606
8879,24987,0.29022944
8880,24988,0.185429
8881,24989,0.19785571
8882,24990,0.19474411
8883,24991,0.23622817
8884,24992,0.19920427
8885,24993,0.20116797
8886,24994,0.24322307
8887,24995,0.2213116
8888,24996,0.2394121
8889,24997,0.2361533
8890,24998,0.2849604
8891,24999,0.28075486
8892,25000,0.28477958
8893,25001,0.1789914
8894,25002,0.21455461
8895,25003,0.20039392
8896,25004,0.23561132
8897,25005,0.24319726
8898,25006,0.1914567
8899,25007,0.29939187
8900,25008,0.13235629
8901,25009,0.15547866
8902,25010,0.28016862
8903,25011,0.14007995
8904,25012,0.34883475
8905,25013,0.2113032
8906,25014,0.22843069
8907,25015,0.27344394
8908,25016,0.28286722
8909,25017,0.17199579
8910,25018,0.15703034
8911,25019,0.2223742
8912,25020,0.2008766
8913,25021,0.17997235
8914,25022,0.1915035
8915,25023,0.22408509
8916,25024,0.29365647
8917,25025,0.21032122
8918,25026,0.25285795
8919,25027,0.2949189
8920,25028,0.2223742
8921,25029,0.18888664
8922,25030,0.20215526
8923,25031,0.17916599
8924,25032,0.20206839
8925,25033,0.29022944
8926,25034,0.22291619
8927,25035,0.18490282
8928,25036,0.21077326
8929,25037,0.22408509
8930,25038,0.16772893
8931,25039,0.18631724
8932,25040,0.28721252
8933,25041,0.23291269
8934,25042,0.22157553
8935,25043,0.17691615
8936,25044,0.29132345
8937,25045,0.16744688
8938,25046,0.21497244
8939,25047,0.20403588
8940,25048,0.19223097
8941,25049,0.2166374
8942,25050,0.22291619
8943,25051,0.20330927
8944,25052,0.23451728
8945,25053,0.29829782
8946,25054,0.17833647
8947,25055,0.20854625
8948,25056,0.1481142
8949,25057,0.17244309
8950,25058,0.29078147
8951,25059,0.22401023
8952,25060,0.1804212
8953,25061,0.14965841
8954,25062,0.25385463
8955,25063,0.17470345
8956,25064,0.2031107
8957,25065,0.21287471
8958,25066,0.2849604
8959,25067,0.2071538
8960,25068,0.22977856
8961,25069,0.26170883
8962,25070,0.2117643
8963,25071,0.23428962
8964,25072,0.22244874
8965,25073,0.28477958
8966,25074,0.19340119
8967,25075,0.23256096
8968,25076,0.1625604
8969,25077,0.2337476
8970,25078,0.16179457
8971,25079,0.18628803
8972,25080,0.30396506
8973,25081,0.19990066
8974,25082,0.2311205
8975,25083,0.1907314
8976,25084,0.27636704
8977,25085,0.16725862
8978,25086,0.19843292
8979,25087,0.29132345
8980,25088,0.14672667
8981,25089,0.16451624
8982,25090,0.17766112
8983,25091,0.15051395
8984,25092,0.1768178
8985,25093,0.23451728
8986,25094,0.18135434
8987,25095,0.17345732
8988,25096,0.20083436
8989,25097,0.19976744
8990,25098,0.35737562
8991,25099,0.19974542
8992,25100,0.19334996
8993,25101,0.25285795
8994,25102,0.18971112
8995,25103,0.12471178
8996,25104,0.14995217
8997,25105,0.20738718
8998,25106,0.14326164
8999,25107,0.22408509
9000,25108,0.19474411
9001,25109,0.2858351
9002,25110,0.20352969
9003,25111,0.17241216
9004,25112,0.17353868
9005,25113,0.19549096
9006,25114,0.19880661
9007,25115,0.3205643
9008,25116,0.22346824
9009,25117,0.28968745
9010,25118,0.2960129
9011,25119,0.21773276
9012,25120,0.17223358
9013,25121,0.17902961
9014,25122,0.23622817
9015,25123,0.18970248
9016,25124,0.23045781
9017,25125,0.2226632
9018,25126,0.16577992
9019,25127,0.15900695
9020,25128,0.24257249
9021,25129,0.24233621
9022,25130,0.19659376
9023,25131,0.29132345
9024,25132,0.21071008
9025,25133,0.19188619
9026,25134,0.28686175
9027,25135,0.29078147
9028,25136,0.23788306
9029,25137,0.24124217
9030,25138,0.308968
9031,25139,0.29022944
9032,25140,0.2078259
9033,25141,0.14248806
9034,25142,0.17987782
9035,25143,0.23655275
9036,25144,0.17659092
9037,25145,0.21519387
9038,25146,0.13381886
9039,25147,0.28395063
9040,25148,0.23032057
9041,25149,0.28477958
9042,25150,0.16912091
9043,25151,0.15305698
9044,25152,0.24152344
9045,25153,0.21164888
9046,25154,0.121554315
9047,25155,0.20673186
9048,25156,0.20024228
9049,25157,0.21657395
9050,25158,0.28574222
9051,25159,0.2924924
9052,25160,0.2266168
9053,25161,0.28968745
9054,25162,0.17063993
9055,25163,0.25385463
9056,25164,0.29132345
9057,25165,0.23596019
9058,25166,0.17221582
9059,25167,0.20661321
9060,25168,0.14421996
9061,25169,0.14007995
9062,25170,0.19325617
9063,25171,0.2079336
9064,25172,0.16725332
9065,25173,0.28651297
9066,25174,0.17452249
9067,25175,0.21592173
9068,25176,0.19704583
9069,25177,0.20995337
9070,25178,0.16842192
9071,25179,0.1978038
9072,25180,0.18880877
9073,25181,0.17110094
9074,25182,0.17636847
9075,25183,0.32288167
9076,25184,0.15210819
9077,25185,0.17402422
9078,25186,0.19813988
9079,25187,0.23221454
9080,25188,0.23920563
9081,25189,0.16536093
9082,25190,0.2082242
9083,25191,0.19947019
9084,25192,0.2960129
9085,25193,0.24838102
9086,25194,0.1810666
9087,25195,0.21481082
9088,25196,0.1585272
9089,25197,0.27307063
9090,25198,0.19609803
9091,25199,0.19343004
9092,25200,0.3420453
9093,25201,0.18575886
9094,25202,0.40657455
9095,25203,0.14848
9096,25204,0.14566976
9097,25205,0.19729558
9098,25206,0.23480123
9099,25207,0.23451728
9100,25208,0.21049038
9101,25209,0.19259939
9102,25210,0.24393955
9103,25211,0.29132345
9104,25212,0.2446861
9105,25213,0.2402992
9106,25214,0.20908824
9107,25215,0.19778293
9108,25216,0.27996248
9109,25217,0.19796956
9110,25218,0.20053762
9111,25219,0.2864905
9112,25220,0.24894679
9113,25221,0.24614853
9114,25222,0.28405678
9115,25223,0.28968745
9116,25224,0.19873744
9117,25225,0.19553813
9118,25226,0.19917256
9119,25227,0.25143677
9120,25228,0.28968745
9121,25229,0.21775103
9122,25230,0.32996833
9123,25231,0.14147925
9124,25232,0.20108226
9125,25233,0.19975194
9126,25234,0.23655275
9127,25235,0.19095144
9128,25236,0.1957581
9129,25237,0.22348309
9130,25238,0.19343004
9131,25239,0.5132337
9132,25240,0.28698885
9133,25241,0.29139835
9134,25242,0.18059868
9135,25243,0.23291269
9136,25244,0.25385463
9137,25245,0.14549032
9138,25246,0.23141462
9139,25247,0.16390756
9140,25248,0.28968745
9141,25249,0.23584756
9142,25250,0.19343004
9143,25251,0.18292382
9144,25252,0.20800462
9145,25253,0.19244954
9146,25254,0.29132345
9147,25255,0.1993486
9148,25256,0.21445698
9149,25257,0.18714544
9150,25258,0.16244522
9151,25259,0.2812749
9152,25260,0.21553919
9153,25261,0.19416043
9154,25262,0.20908824
9155,25263,0.17198184
9156,25264,0.2773565
9157,25265,0.169893
9158,25266,0.20321697
9159,25267,0.15157953
9160,25268,0.20251486
9161,25269,0.21651521
9162,25270,0.31068856
9163,25271,0.28053087
9164,25272,0.20618987
9165,25273,0.2223742
9166,25274,0.18250147
9167,25275,0.2383554
9168,25276,0.16300341
9169,25277,0.25439662
9170,25278,0.18958122
9171,25279,0.22467956
9172,25280,0.30024683
9173,25281,0.20673186
9174,25282,0.15897334
9175,25283,0.33056903
9176,25284,0.2949189
9177,25285,0.20541778
9178,25286,0.19975194
9179,25287,0.28968745
9180,25288,0.19975194
9181,25289,0.22690931
9182,25290,0.17248288
9183,25291,0.23451728
9184,25292,0.22168484
9185,25293,0.19347215
9186,25294,0.29078147
9187,25295,0.29078147
9188,25296,0.15598649
9189,25297,0.25385463
9190,25298,0.23032057
9191,25299,0.15566653
9192,25300,0.28487033
9193,25301,0.201163
9194,25302,0.19087085
9195,25303,0.23270348
9196,25304,0.17778963
9197,25305,0.28326467
9198,25306,0.23788306
9199,25307,0.192336
9200,25308,0.37119842
9201,25309,0.2796389
9202,25310,0.20307419
9203,25311,0.17345938
9204,25312,0.3018085
9205,25313,0.18530983
9206,25314,0.42807242
9207,25315,0.18212384
9208,25316,0.19537705
9209,25317,0.23589826
9210,25318,0.28968745
9211,25319,0.28659642
9212,25320,0.16503614
9213,25321,0.24520749
9214,25322,0.23136419
9215,25323,0.20324904
9216,25324,0.49123514
9217,25325,0.19803452
9218,25326,0.24998558
9219,25327,0.15506455
9220,25328,0.1709817
9221,25329,0.29132345
9222,25330,0.21351227
9223,25331,0.16657653
9224,25332,0.24691844
9225,25333,0.28968745
9226,25334,0.20325896
9227,25335,0.21847701
9228,25336,0.19340709
9229,25337,0.22429433
9230,25338,0.25385463
9231,25339,0.22629622
9232,25340,0.22838518
9233,25341,0.19288167
9234,25342,0.19704169
9235,25343,0.22869968
9236,25344,0.2120041
9237,25345,0.22893229
9238,25346,0.21558082
9239,25347,0.28698885
9240,25348,0.23221454
9241,25349,0.20517379
9242,25350,0.14529008
9243,25351,0.21162835
9244,25352,0.2213116
9245,25353,0.2856928
9246,25354,0.29022944
9247,25355,0.20993799
9248,25356,0.22952473
9249,25357,0.17359775
9250,25358,0.4365172
9251,25359,0.20580932
9252,25360,0.19196185
9253,25361,0.20580932
9254,25362,0.15850466
9255,25363,0.21520162
9256,25364,0.19974032
9257,25365,0.15914911
9258,25366,0.2625813
9259,25367,0.19315267
9260,25368,0.19437113
9261,25369,0.15780115
9262,25370,0.2337476
9263,25371,0.28968745
9264,25372,0.23098639
9265,25373,0.2121982
9266,25374,0.23655275
9267,25375,0.21229437
9268,25376,0.15649876
9269,25377,0.29884988
9270,25378,0.2267003
9271,25379,0.23032057
9272,25380,0.20580932
9273,25381,0.16775152
9274,25382,0.21989927
9275,25383,0.24124217
9276,25384,0.18503281
9277,25385,0.25395197
9278,25386,0.3655824
9279,25387,0.23622817
9280,25388,0.21678922
9281,25389,0.21111926
9282,25390,0.15592062
9283,25391,0.48538795
9284,25392,0.18963736
9285,25393,0.2790746
9286,25394,0.20541778
9287,25395,0.19803452
9288,25396,0.19147673
9289,25397,0.18560207
9290,25398,0.18222937
9291,25399,0.2783329
9292,25400,0.18599686
9293,25401,0.21874118
9294,25402,0.2317878
9295,25403,0.18978986
9296,25404,0.28968745
9297,25405,0.26645187
9298,25406,0.19001704
9299,25407,0.20262045
9300,25408,0.2742564
9301,25409,0.12522882
9302,25410,0.24242312
9303,25411,0.18848276
9304,25412,0.31110054
9305,25413,0.28641558
9306,25414,0.18090534
9307,25415,0.13959149
9308,25416,0.18963736
9309,25417,0.22952473
9310,25418,0.32010883
9311,25419,0.28968745
9312,25420,0.192336
9313,25421,0.2858736
9314,25422,0.17223358
9315,25423,0.22453257
9316,25424,0.25378555
9317,25425,0.20049673
9318,25426,0.1609371
9319,25427,0.21663323
9320,25428,0.3406176
9321,25429,0.23135689
9322,25430,0.19691229
9323,25431,0.2834092
9324,25432,0.2858351
9325,25433,0.2549917
9326,25434,0.2163361
9327,25435,0.22474542
9328,25436,0.22401023
9329,25437,0.39552182
9330,25438,0.28808287
9331,25439,0.21813434
9332,25440,0.29078147
9333,25441,0.20080885
9334,25442,0.16014373
9335,25443,0.17964429
9336,25444,0.186851
9337,25445,0.21308291
9338,25446,0.25125337
9339,25447,0.2856928
9340,25448,0.16509569
9341,25449,0.29022944
9342,25450,0.21500579
9343,25451,0.20865476
9344,25452,0.29132345
9345,25453,0.20251974
9346,25454,0.19740716
9347,25455,0.22061259
9348,25456,0.16658819
9349,25457,0.18870297
9350,25458,0.15711105
9351,25459,0.21476856
9352,25460,0.22550613
9353,25461,0.2272268
9354,25462,0.14435568
9355,25463,0.20675296
9356,25464,0.18142334
9357,25465,0.28968745
9358,25466,0.44966716
9359,25467,0.30741704
9360,25468,0.16757625
9361,25469,0.17326292
9362,25470,0.19880661
9363,25471,0.27098292
9364,25472,0.2086317
9365,25473,0.28405678
9366,25474,0.15064514
9367,25475,0.20520824
9368,25476,0.21455371
9369,25477,0.29939187
9370,25478,0.29132345
9371,25479,0.22371933
9372,25480,0.23755845
